recipe_urls,recipe_name,ingredients,ingredients_parsed
https://www.allrecipes.com/recipe/65361/herbed-green-bean-casserole/,Herbed Green Bean Casserole,"[""1 cup freshly grated Parmesan cheese"",""1 teaspoon dried oregano"",""1 teaspoon garlic powder"",""1/2 cup Crisco(R) Canola Oil"",""1/2 teaspoon black pepper"",""1/2 teaspoon dried thyme"",""1/2 teaspoon salt"",""2 (14 ounce) cans green beans, drained"",""2 teaspoons dried basil"",""2 teaspoons parsley"",""3/4 cup dried breadcrumbs, divided""]",basil bean cheese criscor garlic parmesan
https://www.allrecipes.com/recipe/13370/pasta-e-fagioli-ii/,Pasta e Fagioli II,"[""1 (16 ounce) package ditalini pasta"",""1 clove garlic, minced"",""1 small carrot, grated"",""1 tablespoon distilled white vinegar"",""1 tablespoon dried parsley"",""1 tablespoon olive oil"",""1/2 cup chopped onion"",""1/4 cup chopped celery"",""1/4 pound prosciutto, finely chopped"",""1/8 teaspoon ground cayenne pepper"",""2 cups red beans"",""2 teaspoons dried basil"",""2 teaspoons white sugar"",""3 cups tomato juice"",""6 cups chicken broth"",""salt and pepper to taste""]",basil bean broth carrot celery chicken chopped chopped chopped distilled ditalini garlic minced onion pasta prosciutto sugar tomato
https://www.allrecipes.com/recipe/86724/lovely-linguine/,Lovely Linguine,"[""1 (16 ounce) package uncooked linguine pasta"",""2 tablespoons fresh thyme leaves"",""2 tablespoons olive oil"",""3 cloves garlic, chopped"",""3/4 cup butter"",""5 roasted red peppers, drained and coarsely chopped""]",butter chopped chopped garlic linguine pasta
https://www.allrecipes.com/recipe/76697/simple-garlic-and-basil-pesto/,Simple Garlic and Basil Pesto,"[""1 cup extra virgin olive oil"",""1/2 cup pine nuts"",""1/2 teaspoon chili powder"",""1/8 cup Brazil nuts"",""2 tablespoons minced garlic"",""2/3 cup grated Parmesan cheese"",""3 cups chopped fresh basil""]",basil brazil cheese chopped garlic minced parmesan
https://www.allrecipes.com/recipe/22489/pork-chops-with-italian-sausage/,Pork Chops with Italian Sausage,"[""1 (8 ounce) can tomato sauce"",""1 clove garlic, minced"",""1 onion, slivered"",""1 tablespoon olive oil"",""1/2 teaspoon Italian seasoning"",""1/4 cup dry red wine"",""1/4 pound mushrooms, sliced"",""1/4 pound sweet Italian sausage"",""4 thick cut pork chops"",""salt and pepper to taste""]",chop garlic minced mushroom onion pork sausage slivered tomato wine
https://www.allrecipes.com/recipe/24078/cheesy-spinach-lasagna/,Cheesy Spinach Lasagna,"[""1 (12 ounce) package lasagna noodles"",""1 dash garlic powder"",""1/2 cup creamed cottage cheese"",""2 (10 ounce) packages frozen chopped spinach"",""2 (8 ounce) packages cream cheese"",""2 cups shredded provolone cheese"",""2 eggs"",""6 slices bacon""]",bacon cheese cheese cheese chopped cream creamed egg garlic noodle spinach
https://www.allrecipes.com/recipe/31965/ritas-spinach-casserole/,Rita's Spinach Casserole,"[""1 (10 ounce) package frozen chopped spinach, thawed and drained"",""1 (15 ounce) can tomato sauce"",""1 cup shredded mozzarella cheese"",""1 cup sour cream"",""1 pound ground beef"",""1 teaspoon dried thyme"",""3 1/2 cups farfalle (bow tie) pasta, uncooked""]",beef bow cheese chopped cream farfalle mozzarella pasta spinach tie tomato
https://www.allrecipes.com/recipe/223357/stuffed-eggplant-parmesan-rolls/,Stuffed Eggplant Parmesan Rolls,"[""1 cup all-purpose flour"",""1 cup dried bread crumbs"",""1 large eggplant, ends trimmed"",""1 tablespoon minced garlic"",""1/2 cup grated Romano cheese"",""2 cups prepared pasta sauce"",""2 cups ricotta cheese"",""2 teaspoons sea salt, or as needed"",""3 eggs, beaten"",""salt and ground black pepper to taste"",""vegetable oil for frying, or as needed""]",allpurpose bread cheese cheese egg eggplant end flour garlic minced pasta ricotta vegetable
https://www.allrecipes.com/recipe/17842/pizza-crust-for-the-bread-machine-ii/,Pizza Crust for the Bread Machine II,"[""1 tablespoon dry milk powder"",""1 tablespoon vegetable oil"",""1 tablespoon white sugar"",""1 teaspoon active dry yeast"",""1 teaspoon lemon juice"",""1/2 teaspoon salt"",""2 1/4 cups bread flour"",""3/4 cup water""]",bread flour lemon milk sugar vegetable yeast
https://www.allrecipes.com/recipe/24598/jet-swirl-pizza-appetizers/,Jet Swirl Pizza Appetizers,"[""1 (10 ounce) can refrigerated pizza crust dough"",""1/2 cup shredded mozzarella cheese"",""1/4 pound Genoa salami, thinly sliced"",""1/4 pound pepperoni sausage, sliced"",""1/4 pound provolone cheese, sliced""]",cheese cheese dough genoa mozzarella pepperoni pizza refrigerated salami sausage
https://www.allrecipes.com/recipe/228939/italian-tomato-gravy/,Italian Tomato Gravy,"[""1 cup red wine"",""1 pinch dried Italian parsley"",""1 quart water"",""1 whole head garlic, minced"",""1/2 carrot, chopped"",""1/2 cup chopped celery"",""1/2 cup dried basil"",""1/2 yellow onion, chopped"",""1/4 cup dried oregano"",""1/4 cup olive oil"",""2 (16 ounce) cans tomato sauce"",""2 (6 ounce) cans tomato paste"",""2 tablespoons cracked black pepper"",""2 tablespoons red wine, or as needed"",""3 beef neck bones"",""4 (28 ounce) cans San Marzano-style peeled plum tomatoes with basil""]",basil basil beef carrot celery chopped chopped chopped cracked garlic marzanostyle minced neck onion paste plum san tomato tomato tomato wine wine
https://www.allrecipes.com/recipe/239029/beefy-italian-ramen-skillet/,Beefy Italian Ramen Skillet,"[""1 (14.5 ounce) can diced tomatoes"",""1 cup shredded mozzarella cheese"",""1 cup water"",""1 green bell peppers, cut into strips"",""1 pound ground beef, or to taste"",""16 slices pepperoni, or to taste"",""2 (3 ounce) packages beef-flavored ramen noodles""]",beef beefflavored cheese mozzarella noodle pepperoni ramen tomato
https://www.allrecipes.com/recipe/53144/cherry-pepper-poppers/,Cherry Pepper Poppers,"[""1 cup extra virgin olive oil"",""1 teaspoon salt"",""12 fresh cherry peppers"",""6 ounces prosciutto, thinly sliced"",""6 ounces sharp provolone cheese, cubed""]",cheese prosciutto sharp
https://www.allrecipes.com/recipe/16145/italian-potato-salad/,Italian Potato Salad,"[""1/2 cup white wine vinegar"",""1/3 cup chopped fresh parsley"",""2 cloves garlic, minced"",""2/3 cup extra virgin olive oil"",""5 large potatoes, peeled and chopped""]",chopped chopped garlic minced potato wine
https://www.allrecipes.com/recipe/262490/vegan-spaghetti/,Vegan Spaghetti,"[""1 1/2 tablespoons tomato paste"",""1 large zucchini"",""1 small onion, diced"",""1 small portobello mushroom, cubed"",""1 small tomato, diced"",""1 tablespoon minced garlic"",""1 teaspoon dried thyme"",""1/2 (12 ounce) package veggie meat substitute (such as Yves(R) Ground Round)"",""1/2 cup vegetable broth, or as needed, divided"",""1/2 teaspoon dried marjoram"",""1/2 teaspoon dried tarragon"",""2 cups fresh spinach, roughly chopped"",""2 teaspoons dried oregano""]",broth chopped garlic marjoram meat minced mushroom onion paste portobello spinach substitute tarragon tomato tomato vegetable veggie yvesr zucchini
https://www.allrecipes.com/recipe/263822/pasta-alla-norma-eggplant-pasta/,Pasta alla Norma (Eggplant Pasta) ,"[""1 (16 ounce) package spaghetti"",""1 (18 ounce) can whole peeled tomatoes"",""1 (8 ounce) container ricotta cheese, or to taste"",""1 clove garlic"",""1 small bunch fresh basil, chopped, divided"",""3 eggplant"",""5 tablespoons extra virgin olive oil, divided"",""coarse salt"",""salt and freshly ground black pepper to taste""]",basil cheese chopped coarse eggplant garlic ricotta spaghetti tomato
https://www.allrecipes.com/recipe/92584/chicken-pepperoncini/,Chicken Pepperoncini,"[""1 1/2 pounds skinless, boneless chicken breast halves - cut into cubes"",""1 cup Italian seasoned dry bread crumbs"",""1 large onion, chopped"",""1 pound fresh mushrooms, sliced"",""1/2 cup Parmesan cheese"",""1/2 cup pepperoncini, or amount desired"",""1/2 cup white wine"",""1/4 cup olive oil"",""2 eggs, beaten"",""ground black pepper to taste""]",amount bread breast cheese chicken chopped desired egg mushroom onion parmesan pepperoncini wine
https://www.allrecipes.com/recipe/220464/italian-style-chicken-salad/,Italian Style Chicken Salad,"[""1 (2 pound) roasted chicken, meat removed from bones and cut into bite-size pieces"",""1 bulb fennel, cored and cut into thin slices"",""1 bunch arugula"",""1 lemon, zested"",""1 red onion, thinly sliced"",""1/2 cup chopped fresh parsley"",""1/2 cup extra-virgin olive oil"",""1/2 cup mayonnaise"",""2 lemons, juiced"",""3 cloves garlic, minced"",""3 stalks celery, thinly sliced"",""salt and ground black pepper to taste""]",arugula bitesize celery chicken chopped cored extravirgin garlic lemon lemon mayonnaise meat minced onion zested
https://www.allrecipes.com/recipe/214552/mushroom-bolognese/,Mushroom Bolognese,"[""1 1/2 teaspoons butter"",""1 1/4 teaspoons olive oil"",""1 1/4 teaspoons tomato paste"",""1 pinch ground nutmeg"",""1 teaspoon butter"",""1/2 cup beef broth"",""1/2 pound portobello mushrooms, chopped"",""1/4 cup chopped carrot"",""1/4 cup chopped onion"",""2 ounces enoki mushrooms"",""2 tablespoons chopped celery"",""2 tablespoons white wine"",""3 1/2 tablespoons heavy cream"",""salt and pepper to taste""]",beef broth butter butter carrot celery chopped chopped chopped chopped cream enoki mushroom mushroom onion paste portobello tomato wine
https://www.allrecipes.com/recipe/219992/aphrodisiac-tagliatelle-with-blue-cheese-sauce/,Aphrodisiac Tagliatelle with Blue Cheese Sauce,"[""1 (16 ounce) box tagliatelle pasta"",""1 cup heavy cream"",""1 pinch dried basil"",""1 pinch dried oregano"",""1 pinch ground black pepper"",""1 pinch ground nutmeg"",""1 pinch ground white pepper (optional)"",""1 pinch salt"",""1 tablespoon toasted walnuts, chopped"",""1 teaspoon lemon juice"",""2 tablespoons olive oil"",""2/3 teaspoon garlic powder"",""3 1/2 ounces crumbled blue cheese""]",basil blue box cheese chopped cream garlic lemon pasta tagliatelle walnut
https://www.allrecipes.com/recipe/126007/hearty-italian-lentil-soup/,Hearty Italian Lentil Soup,"[""1 1/3 quarts water, divided"",""1 cup lentils"",""1 egg, lightly beaten"",""1 pound ground beef"",""1 quart tomato sauce"",""1 tablespoon chopped fresh parsley"",""1 tablespoon grated Parmesan cheese"",""1 tablespoon vegetable oil"",""1/4 cup grated Parmesan cheese for topping"",""2 cloves garlic, minced"",""2/3 cup uncooked long grain white rice"",""3 tablespoons Italian bread crumbs"",""ground black pepper, to taste"",""salt, to taste""]",beef bread cheese cheese chopped egg garlic lentil minced parmesan parmesan rice tomato topping vegetable
https://www.allrecipes.com/recipe/246070/jota-bean-and-sauerkraut-soup/,Jota (Bean and Sauerkraut Soup),"[""1 clove garlic, minced"",""1 small onion, coarsely chopped"",""1 tablespoon all-purpose flour"",""1/2 cup chopped fresh parsley"",""1/2 pound pork shoulder, trimmed and cubed"",""10 ounces dried cranberry beans"",""10 ounces sauerkraut, drained"",""3 ounces thick-cut bacon, diced"",""3 quarts water"",""3 tablespoons cornmeal"",""4 bay leaves"",""6 tablespoons extra-virgin olive oil, divided"",""fine sea salt to taste""]",allpurpose bacon bay bean chopped chopped cornmeal cranberry extravirgin flour garlic minced onion pork sauerkraut thickcut
https://www.allrecipes.com/recipe/13937/pesto/,Pesto,"[""1/2 cup chopped fresh parsley (optional)"",""1/2 cup olive oil"",""1/4 cup pine nuts"",""3 cups packed fresh basil leaves"",""3/4 cup grated Parmesan cheese"",""4 cloves garlic""]",basil cheese chopped garlic parmesan
https://www.allrecipes.com/recipe/230551/zuppa-di-pesce-fra-di-avolo/,Zuppa Di Pesce Fra Di Avolo,"[""1 cup water"",""1 pound calamari rings"",""1 small yellow onion, chopped"",""1 tablespoon chopped garlic"",""1 teaspoon dried oregano"",""1 teaspoon dried parsley"",""1 teaspoon salt"",""1/4 cup olive oil"",""2 (16 ounce) packages linguine pasta"",""2 (6.5 ounce) cans chopped clams"",""2 pounds large shrimp, peeled and deveined"",""2 pounds sea scallops"",""2 tablespoons red pepper flakes"",""24 littleneck clams, scrubbed and rinsed"",""24 mussels, cleaned and debearded"",""3 (14.5 ounce) cans crushed tomatoes"",""3 tablespoons olive oil""]",calamari chopped chopped chopped clam clam debearded garlic linguine littleneck mussel onion pasta ring scallop scrubbed shrimp tomato
https://www.allrecipes.com/recipe/232589/italian-pizza-dough/,Italian Pizza Dough,"[""1 1/2 teaspoons active dry yeast"",""1 egg, beaten"",""1/2 cup lukewarm water"",""1/2 teaspoon salt"",""1/2 teaspoon white sugar"",""2 cups sifted all-purpose flour"",""2 tablespoons olive oil""]",allpurpose egg flour lukewarm sifted sugar yeast
https://www.allrecipes.com/recipe/12823/seafood-lasagna-i/,Seafood Lasagna I,"[""1 (16 ounce) package lasagna noodles"",""1 cup grated Parmesan cheese"",""1 pound cooked salad shrimp"",""1 pound fresh crab meat"",""3 cups milk"",""3 tablespoons all-purpose flour"",""3 tablespoons butter"",""5 cups shredded mozzarella cheese""]",allpurpose butter cheese cheese crab flour meat milk mozzarella noodle parmesan salad shrimp
https://www.allrecipes.com/recipe/235273/how-to-make-bolognese-sauce/,How to Make Bolognese Sauce,"[""1 (28 ounce) can whole Italian plum tomatoes (preferably San Marzano)"",""1 1/2 cups 2% milk"",""1 1/2 pounds ground beef"",""1 cup finely diced onion"",""1 pinch cayenne pepper, or to taste"",""1 pinch salt"",""1 tablespoon olive oil"",""1/2 cup finely diced carrot"",""1/2 cup finely diced celery"",""1/8 teaspoon ground nutmeg"",""2 cups water, or as needed"",""2 cups white wine"",""2 tablespoons butter"",""freshly ground black pepper to taste"",""salt""]",beef butter carrot celery marzano milk onion plum preferably san tomato wine
https://www.allrecipes.com/recipe/66248/smoked-mozzarella-and-pesto-sandwich/,Smoked Mozzarella and Pesto Sandwich,"[""1 lettuce leaf"",""1 slice provolone cheese"",""1 tablespoon freshly grated Parmesan cheese"",""1 tablespoon mayonnaise"",""1/4 cup shredded smoked mozzarella cheese"",""2 slices sourdough bread, lightly toasted"",""2 slices tomato"",""2 tablespoons prepared basil pesto sauce""]",basil bread cheese cheese cheese lettuce mayonnaise mozzarella parmesan pesto sourdough tomato
https://www.allrecipes.com/recipe/236208/jans-jalapeno-popper-pizza/,Jan's Jalapeno Popper Pizza,"[""1 (8 ounce) package reduced-fat cream cheese, cut into cubes"",""1 cup shredded mozzarella cheese, or more to taste"",""1 prepared 16-inch pizza dough pastry"",""1 tablespoon dried parsley flakes"",""1/2 cup shredded reduced-fat Cheddar cheese"",""1/2 teaspoon dried oregano"",""1/2 teaspoon ground black pepper"",""1/2 teaspoon ground cumin"",""1/4 cup sour cream"",""2 cloves garlic, chopped"",""3/4 cup chopped onion"",""4 jalapeno peppers, sliced into thin rings"",""8 slices bacon, cut into 1-inch pieces""]",bacon cheddar cheese cheese cheese chopped chopped cream cream cumin dough garlic jalapeno mozzarella onion pastry pizza reducedfat reducedfat ring
https://www.allrecipes.com/recipe/216714/southwest-spaghetti/,Southwest Spaghetti,"[""1 cup milk"",""1 cup shredded Monterey Jack cheese"",""1 cup shredded sharp Cheddar cheese"",""1 garlic clove, minced"",""1 green bell pepper, chopped"",""1 onion, chopped"",""1 pound bulk sausage"",""1 pound spaghetti"",""1 tablespoon chili powder"",""1 teaspoon dried oregano"",""1 teaspoon ground cumin"",""2 (15 ounce) cans tomato sauce"",""2 eggs"",""2 teaspoons butter""]",butter cheddar cheese cheese chopped chopped cumin egg garlic jack milk minced monterey onion sausage sharp spaghetti tomato
https://www.allrecipes.com/recipe/17689/florentine-stuffed-chicken/,Florentine Stuffed Chicken,"[""1 (10 ounce) package frozen chopped spinach, thawed and drained"",""1/2 cup chopped onion"",""1/4 cup grated Parmesan cheese"",""1/4 cup shredded mozzarella cheese"",""2 cups spaghetti sauce"",""4 bone-in chicken breast halves, with skin""]",bonein breast cheese cheese chicken chopped chopped mozzarella onion parmesan spaghetti spinach
https://www.allrecipes.com/recipe/17290/italian-bread-baked-on-a-pizza-stone/,Italian Bread Baked on a Pizza Stone,"[""1 (.25 ounce) package active dry yeast"",""1 1/2 tablespoons olive oil"",""1 1/2 teaspoons salt"",""1 1/3 cups warm water (110 degrees F/45 degrees C)"",""1 egg"",""1 tablespoon light brown sugar"",""1 tablespoon water"",""2 tablespoons cornmeal"",""3 cups unbleached flour""]",cornmeal egg flour sugar unbleached yeast
https://www.allrecipes.com/recipe/220346/eggplant-and-ground-beef-lasagna/,Eggplant and Ground Beef Lasagna,"[""1 eggplant, peeled and thinly sliced"",""1 onion, chopped"",""1/2 pound ground beef"",""2 (14.5 ounce) cans Italian-flavored crushed tomatoes"",""2 cloves garlic, crushed"",""2 cups mozzarella and cheddar cheese blend"",""4 fresh mushrooms, sliced"",""9 lasagna noodles""]",beef blend cheddar cheese chopped eggplant garlic italianflavored mozzarella mushroom noodle onion tomato
https://www.allrecipes.com/recipe/231879/eggplant-with-tomatoes-and-mint-bruschetta/,Eggplant with Tomatoes and Mint Bruschetta,"[""1 (14.5 ounce) can diced tomatoes"",""1 small eggplant, peeled and diced"",""1 small onion, finely diced"",""1/2 teaspoon garlic powder"",""2 loaves French bread, cut diagonally into 1-inch slices"",""2 tablespoons dried mint"",""2 teaspoons dried basil"",""4 ounces goat cheese, crumbled""]",basil bread cheese diagonally eggplant garlic goat mint onion tomato
